dut_id,profile,mode,voltage_v,optical_power_w,current_a
PD-012,normal,dark_iv,-2.4,0.0,-8.17636073035623e-10
PD-012,normal,dark_iv,-2.3,0.0,-8.153208598703997e-10
PD-012,normal,dark_iv,-2.2,0.0,-8.009564577009805e-10
PD-012,normal,dark_iv,-2.1,0.0,-7.860082355016358e-10
PD-012,normal,dark_iv,-2.0,0.0,-8.111573205925508e-10
PD-012,normal,dark_iv,-1.9,0.0,-8.354442457281839e-10
PD-012,normal,dark_iv,-1.8,0.0,-8.216941642345556e-10
PD-012,normal,dark_iv,-1.7,0.0,-8.080037654738413e-10
PD-012,normal,dark_iv,-1.6,0.0,-8.10769600063557e-10
PD-012,normal,dark_iv,-1.5,0.0,-8.388295032871425e-10
PD-012,normal,dark_iv,-1.4,0.0,-8.185235065944772e-10
PD-012,normal,dark_iv,-1.3,0.0,-8.282237455510816e-10
PD-012,normal,dark_iv,-1.2,0.0,-8.216152334343038e-10
PD-012,normal,dark_iv,-1.1,0.0,-7.935797000495349e-10
PD-012,normal,dark_iv,-1.0,0.0,-7.908317195280584e-10
PD-012,normal,dark_iv,-0.9,0.0,-7.667239702848367e-10
PD-012,normal,dark_iv,-0.8,0.0,-8.086616456366207e-10
PD-012,normal,dark_iv,-0.7,0.0,-8.246580743895096e-10
PD-012,normal,dark_iv,-0.6,0.0,-8.074427174674216e-10
PD-012,normal,dark_iv,-0.5,0.0,-8.385281733294448e-10
PD-012,normal,dark_iv,-0.4,0.0,-8.20678740479638e-10
PD-012,normal,dark_iv,-0.3,0.0,-8.215163141068084e-10
PD-012,normal,dark_iv,-0.2,0.0,-7.99318217871248e-10
PD-012,normal,dark_iv,-0.1,0.0,-7.272230528170063e-10
PD-012,normal,light_iv,-5.0,0.001,-0.0005500008164694512
PD-012,normal,light_iv,-4.9,0.001,-0.0005500008149864471
PD-012,normal,light_iv,-4.8,0.001,-0.0005500008251441435
PD-012,normal,light_iv,-4.7,0.001,-0.0005500008224543219
PD-012,normal,light_iv,-4.6,0.001,-0.0005500008564566059
PD-012,normal,light_iv,-4.5,0.001,-0.0005500008124314909
PD-012,normal,light_iv,-4.4,0.001,-0.0005500008163919179
PD-012,normal,light_iv,-4.3,0.001,-0.0005500007712056399
PD-012,normal,light_iv,-4.2,0.001,-0.0005500007885039974
PD-012,normal,light_iv,-4.1,0.001,-0.0005500007833591081
PD-012,normal,light_iv,-4.0,0.001,-0.000550000826607027
PD-012,normal,light_iv,-3.9,0.001,-0.0005500008098136407
PD-012,normal,light_iv,-3.8,0.001,-0.0005500008307076723
PD-012,normal,light_iv,-3.7,0.001,-0.0005500008080667025
PD-012,normal,light_iv,-3.6,0.001,-0.0005500008191867576
PD-012,normal,light_iv,-3.5,0.001,-0.0005500008060859132
PD-012,normal,light_iv,-3.4,0.001,-0.0005500008043659484
PD-012,normal,light_iv,-3.3,0.001,-0.0005500008148816432
PD-012,normal,light_iv,-3.2,0.001,-0.0005500008131326531
PD-012,normal,light_iv,-3.1,0.001,-0.0005500008155428456
PD-012,normal,light_iv,-3.0,0.001,-0.0005500008174846602
PD-012,normal,light_iv,-2.9,0.001,-0.0005500008505089569
PD-012,normal,light_iv,-2.8,0.001,-0.0005500008389280453
PD-012,normal,light_iv,-2.7,0.001,-0.0005500008274417589
PD-012,normal,light_iv,-2.6,0.001,-0.0005500008314539421
PD-012,normal,light_iv,-2.5,0.001,-0.000550000786471097
PD-012,normal,light_iv,-2.4,0.001,-0.0005500008215726201
PD-012,normal,light_iv,-2.3,0.001,-0.0005500007917168231
PD-012,normal,light_iv,-2.2,0.001,-0.0005500007997994027
PD-012,normal,light_iv,-2.1,0.001,-0.0005500008327339505
PD-012,normal,light_iv,-2.0,0.001,-0.000550000834945812
PD-012,normal,light_iv,-1.9,0.001,-0.0005500008375283604
PD-012,normal,light_iv,-1.8,0.001,-0.0005500007966795063
PD-012,normal,light_iv,-1.7,0.001,-0.000550000764575273
PD-012,normal,light_iv,-1.6,0.001,-0.0005500008328339609
PD-012,normal,light_iv,-1.5,0.001,-0.0005500007988643762
PD-012,normal,light_iv,-1.4,0.001,-0.0005500008364813808
PD-012,normal,light_iv,-1.3,0.001,-0.0005500008035974344
PD-012,normal,light_iv,-1.2,0.001,-0.0005500008057983682
PD-012,normal,light_iv,-1.1,0.001,-0.0005500008446870953
PD-012,normal,light_iv,-1.0,0.001,-0.0005500008078182326
PD-012,normal,light_iv,-0.9,0.001,-0.000550000791761159
PD-012,normal,light_iv,-0.8,0.001,-0.0005500007554234336
PD-012,normal,light_iv,-0.7,0.001,-0.0005500007826100789
PD-012,normal,light_iv,-0.6,0.001,-0.0005500008069879827
PD-012,normal,light_iv,-0.5,0.001,-0.0005500008078903215
PD-012,normal,light_iv,-0.4,0.001,-0.0005500008548207324
PD-012,normal,light_iv,-0.3,0.001,-0.0005500007809512626
PD-012,normal,light_iv,-0.2,0.001,-0.0005500008067014584
PD-012,normal,light_iv,-0.1,0.001,-0.0005500006928870423
PD-012,normal,repeatability,-2.0,0.001,-0.0005500007882504791
PD-012,normal,repeatability,-2.0,0.001,-0.0005500008169141727
PD-012,normal,repeatability,-2.0,0.001,-0.0005500008271361547
PD-012,normal,repeatability,-2.0,0.001,-0.0005500007754333028
PD-012,normal,repeatability,-2.0,0.001,-0.0005500008157099071
PD-012,normal,repeatability,-2.0,0.001,-0.0005500008134491001
PD-012,normal,repeatability,-2.0,0.001,-0.0005500008247260499
PD-012,normal,repeatability,-2.0,0.001,-0.0005500008379727623
PD-012,normal,repeatability,-2.0,0.001,-0.0005500007897371932
PD-012,normal,repeatability,-2.0,0.001,-0.0005500008368362003
PD-013,high_dark_current,dark_iv,-5.0,0.0,-2.5000374529078903e-08
PD-013,high_dark_current,dark_iv,-4.9,0.0,-2.5041432967787825e-08
PD-013,high_dark_current,dark_iv,-4.8,0.0,-2.5052533805279397e-08
PD-013,high_dark_current,dark_iv,-4.7,0.0,-2.4989502632680028e-08
PD-013,high_dark_current,dark_iv,-4.6,0.0,-2.5015087128790014e-08
PD-013,high_dark_current,dark_iv,-4.5,0.0,-2.5022116790832984e-08
PD-013,high_dark_current,dark_iv,-4.4,0.0,-2.5036846318487556e-08
PD-013,high_dark_current,dark_iv,-4.3,0.0,-2.504062372109057e-08
PD-013,high_dark_current,dark_iv,-4.2,0.0,-2.4991250629579614e-08
PD-013,high_dark_current,dark_iv,-4.1,0.0,-2.5007559602742233e-08
PD-013,high_dark_current,dark_iv,-4.0,0.0,-2.5043498874810792e-08
PD-013,high_dark_current,dark_iv,-3.9,0.0,-2.5037806002072127e-08
PD-013,high_dark_current,dark_iv,-3.8,0.0,-2.5000672353992924e-08
PD-013,high_dark_current,dark_iv,-3.7,0.0,-2.5042894141933602e-08
PD-013,high_dark_current,dark_iv,-3.6,0.0,-2.503189207839702e-08
PD-013,high_dark_current,dark_iv,-3.5,0.0,-2.501882781018335e-08
PD-013,high_dark_current,dark_iv,-3.4,0.0,-2.5001250354224818e-08
PD-013,high_dark_current,dark_iv,-3.3,0.0,-2.5034991132682744e-08
PD-013,high_dark_current,dark_iv,-3.2,0.0,-2.499285629737745e-08
PD-013,high_dark_current,dark_iv,-3.1,0.0,-2.4996834099138015e-08
PD-013,high_dark_current,dark_iv,-3.0,0.0,-2.5011559437836596e-08
PD-013,high_dark_current,dark_iv,-2.9,0.0,-2.5002710671357393e-08
PD-013,high_dark_current,dark_iv,-2.8,0.0,-2.496848237396417e-08
PD-013,high_dark_current,dark_iv,-2.7,0.0,-2.5032215504713778e-08
PD-013,high_dark_current,dark_iv,-2.6,0.0,-2.4990223384966713e-08
PD-013,high_dark_current,dark_iv,-2.5,0.0,-2.499568211095061e-08
PD-013,high_dark_current,dark_iv,-2.4,0.0,-2.5005603124365114e-08
PD-013,high_dark_current,dark_iv,-2.3,0.0,-2.501494760942199e-08
PD-013,high_dark_current,dark_iv,-2.2,0.0,-2.4998318169831696e-08
PD-013,high_dark_current,dark_iv,-2.1,0.0,-2.4998748095291137e-08
PD-013,high_dark_current,dark_iv,-2.0,0.0,-2.5007911240791462e-08
PD-013,high_dark_current,dark_iv,-1.9,0.0,-2.5002199607869434e-08
PD-013,high_dark_current,dark_iv,-1.8,0.0,-2.501997602759315e-08
PD-013,high_dark_current,dark_iv,-1.7,0.0,-2.498222597018753e-08
PD-013,high_dark_current,dark_iv,-1.6,0.0,-2.4996420220259578e-08
PD-013,high_dark_current,dark_iv,-1.5,0.0,-2.5006212127220428e-08
PD-013,high_dark_current,dark_iv,-1.4,0.0,-2.502689897961246e-08
PD-013,high_dark_current,dark_iv,-1.3,0.0,-2.5021143400928853e-08
PD-013,high_dark_current,dark_iv,-1.2,0.0,-2.4993487754731023e-08
PD-013,high_dark_current,dark_iv,-1.1,0.0,-2.500684237985257e-08
PD-013,high_dark_current,dark_iv,-1.0,0.0,-2.5000133029960834e-08
PD-013,high_dark_current,dark_iv,-0.9,0.0,-2.500963143895186e-08
PD-013,high_dark_current,dark_iv,-0.8,0.0,-2.499998490418145e-08
PD-013,high_dark_current,dark_iv,-0.7,0.0,-2.5013925606584266e-08
PD-013,high_dark_current,dark_iv,-0.6,0.0,-2.499201919211036e-08
PD-013,high_dark_current,dark_iv,-0.5,0.0,-2.497234491900106e-08
PD-013,high_dark_current,dark_iv,-0.4,0.0,-2.4999944679665753e-08
PD-013,high_dark_current,dark_iv,-0.3,0.0,-2.498644607842223e-08
PD-013,high_dark_current,dark_iv,-0.2,0.0,-2.486297132852571e-08
PD-013,high_dark_current,dark_iv,-0.1,0.0,-2.3110764015477583e-08
PD-013,high_dark_current,light_iv,-5.0,0.001,-0.0005500250427702933
PD-013,high_dark_current,light_iv,-4.9,0.001,-0.0005500250299601304
PD-013,high_dark_current,light_iv,-4.8,0.001,-0.0005500250085861085
PD-013,high_dark_current,light_iv,-4.7,0.001,-0.0005500250141638477
PD-013,high_dark_current,light_iv,-4.6,0.001,-0.0005500250348528104
PD-013,high_dark_current,light_iv,-4.5,0.001,-0.0005500250363401783
PD-013,high_dark_current,light_iv,-4.4,0.001,-0.0005500250225696657
PD-013,high_dark_current,light_iv,-4.3,0.001,-0.0005500250114232059
PD-013,high_dark_current,light_iv,-4.2,0.001,-0.0005500250111876851
PD-013,high_dark_current,light_iv,-4.1,0.001,-0.0005500250303173196
PD-013,high_dark_current,light_iv,-4.0,0.001,-0.0005500250414238821
PD-013,high_dark_current,light_iv,-3.9,0.001,-0.0005500250339744952
PD-013,high_dark_current,light_iv,-3.8,0.001,-0.0005500250423516006
PD-013,high_dark_current,light_iv,-3.7,0.001,-0.0005500249748569444
PD-013,high_dark_current,light_iv,-3.6,0.001,-0.0005500250104148153
PD-013,high_dark_current,light_iv,-3.5,0.001,-0.0005500250250440038
PD-013,high_dark_current,light_iv,-3.4,0.001,-0.0005500250097372688
PD-013,high_dark_current,light_iv,-3.3,0.001,-0.0005500250653145706
PD-013,high_dark_current,light_iv,-3.2,0.001,-0.0005500250113555878
PD-013,high_dark_current,light_iv,-3.1,0.001,-0.0005500249970539931
PD-013,high_dark_current,light_iv,-3.0,0.001,-0.0005500250283917761
PD-013,high_dark_current,light_iv,-2.9,0.001,-0.0005500250171635001
PD-013,high_dark_current,light_iv,-2.8,0.001,-0.0005500249659564123
PD-013,high_dark_current,light_iv,-2.7,0.001,-0.000550025003488318
PD-013,high_dark_current,light_iv,-2.6,0.001,-0.000550024963881957
PD-013,high_dark_current,light_iv,-2.5,0.001,-0.0005500250008694424
PD-013,high_dark_current,light_iv,-2.4,0.001,-0.000550025038996724
PD-013,high_dark_current,light_iv,-2.3,0.001,-0.0005500250280557247
PD-013,high_dark_current,light_iv,-2.2,0.001,-0.000550025016808414
PD-013,high_dark_current,light_iv,-2.1,0.001,-0.0005500250029748435
PD-013,high_dark_current,light_iv,-2.0,0.001,-0.0005500249883540885
PD-013,high_dark_current,light_iv,-1.9,0.001,-0.0005500249885363105
PD-013,high_dark_current,light_iv,-1.8,0.001,-0.0005500250241754158
PD-013,high_dark_current,light_iv,-1.7,0.001,-0.000550025012888089
PD-013,high_dark_current,light_iv,-1.6,0.001,-0.0005500250171307105
PD-013,high_dark_current,light_iv,-1.5,0.001,-0.0005500249921902666
PD-013,high_dark_current,light_iv,-1.4,0.001,-0.0005500250063706678
PD-013,high_dark_current,light_iv,-1.3,0.001,-0.0005500250366322648
PD-013,high_dark_current,light_iv,-1.2,0.001,-0.0005500250088825494
PD-013,high_dark_current,light_iv,-1.1,0.001,-0.0005500250099265055
PD-013,high_dark_current,light_iv,-1.0,0.001,-0.0005500250018894959
PD-013,high_dark_current,light_iv,-0.9,0.001,-0.0005500250105234884
PD-013,high_dark_current,light_iv,-0.8,0.001,-0.0005500249991342935
PD-013,high_dark_current,light_iv,-0.7,0.001,-0.00055002499691779
PD-013,high_dark_current,light_iv,-0.6,0.001,-0.0005500249936751749
PD-013,high_dark_current,light_iv,-0.5,0.001,-0.0005500250014560591
PD-013,high_dark_current,light_iv,-0.4,0.001,-0.0005500250001629126
PD-013,high_dark_current,light_iv,-0.3,0.001,-0.000550025012919968
PD-013,high_dark_current,light_iv,-0.2,0.001,-0.0005500248503631261
PD-013,high_dark_current,light_iv,-0.1,0.001,-0.0005500230969082897
PD-013,high_dark_current,repeatability,-2.0,0.001,-0.0005500250055265345
PD-013,high_dark_current,repeatability,-2.0,0.001,-0.0005500250279267271
PD-013,high_dark_current,repeatability,-2.0,0.001,-0.0005500249894932925
PD-013,high_dark_current,repeatability,-2.0,0.001,-0.000550025053751168
PD-013,high_dark_current,repeatability,-2.0,0.001,-0.000550024990063544
PD-013,high_dark_current,repeatability,-2.0,0.001,-0.0005500250464767617
PD-013,high_dark_current,repeatability,-2.0,0.001,-0.000550024980704378
PD-013,high_dark_current,repeatability,-2.0,0.001,-0.0005500250370882356
PD-013,high_dark_current,repeatability,-2.0,0.001,-0.0005500249974535663
PD-013,high_dark_current,repeatability,-2.0,0.001,-0.0005500250279161548
PD-014,low_responsivity,dark_iv,-5.0,0.0,-8.343962091044925e-10
PD-014,low_responsivity,dark_iv,-4.9,0.0,-8.107510695659012e-10
PD-014,low_responsivity,dark_iv,-4.8,0.0,-8.206569392899727e-10
PD-014,low_responsivity,dark_iv,-4.7,0.0,-8.381467268400451e-10
PD-014,low_responsivity,dark_iv,-4.6,0.0,-8.276966171497567e-10
PD-014,low_responsivity,dark_iv,-4.5,0.0,-8.223109310543199e-10
PD-014,low_responsivity,dark_iv,-4.4,0.0,-8.370346800298702e-10
PD-014,low_responsivity,dark_iv,-4.3,0.0,-8.404494287018508e-10
PD-014,low_responsivity,dark_iv,-4.2,0.0,-8.12916641130628e-10
PD-014,low_responsivity,dark_iv,-4.1,0.0,-8.431908981517403e-10
PD-014,low_responsivity,dark_iv,-4.0,0.0,-7.925218429306335e-10
PD-014,low_responsivity,dark_iv,-3.9,0.0,-8.093443572798495e-10
PD-014,low_responsivity,dark_iv,-3.8,0.0,-8.218171361526799e-10
PD-014,low_responsivity,dark_iv,-3.7,0.0,-8.2504665182939e-10
PD-014,low_responsivity,dark_iv,-3.6,0.0,-8.248734556105121e-10
PD-014,low_responsivity,dark_iv,-3.5,0.0,-8.0497408989152e-10
PD-014,low_responsivity,dark_iv,-3.4,0.0,-8.052801990017211e-10
PD-014,low_responsivity,dark_iv,-3.3,0.0,-8.550837718512986e-10
PD-014,low_responsivity,dark_iv,-3.2,0.0,-8.333024066395166e-10
PD-014,low_responsivity,dark_iv,-3.1,0.0,-7.882632069655375e-10
PD-014,low_responsivity,dark_iv,-3.0,0.0,-8.047056424630072e-10
PD-014,low_responsivity,dark_iv,-2.9,0.0,-7.883459863062488e-10
PD-014,low_responsivity,dark_iv,-2.8,0.0,-7.954389870849259e-10
PD-014,low_responsivity,dark_iv,-2.7,0.0,-8.293036342638893e-10
PD-014,low_responsivity,dark_iv,-2.6,0.0,-8.320722769946541e-10
PD-014,low_responsivity,dark_iv,-2.5,0.0,-8.207378590175506e-10
PD-014,low_responsivity,dark_iv,-2.4,0.0,-8.028623966900775e-10
PD-014,low_responsivity,dark_iv,-2.3,0.0,-7.98984983228761e-10
PD-014,low_responsivity,dark_iv,-2.2,0.0,-7.727362216515544e-10
PD-014,low_responsivity,dark_iv,-2.1,0.0,-7.791183913576689e-10
PD-014,low_responsivity,dark_iv,-2.0,0.0,-8.44987913526345e-10
PD-014,low_responsivity,dark_iv,-1.9,0.0,-8.112189893766482e-10
PD-014,low_responsivity,dark_iv,-1.8,0.0,-8.026672397268942e-10
PD-014,low_responsivity,dark_iv,-1.7,0.0,-8.54915875650755e-10
PD-014,low_responsivity,dark_iv,-1.6,0.0,-7.930728021169377e-10
PD-014,low_responsivity,dark_iv,-1.5,0.0,-8.018455877503154e-10
PD-014,low_responsivity,dark_iv,-1.4,0.0,-8.068857564616874e-10
PD-014,low_responsivity,dark_iv,-1.3,0.0,-8.188556415478404e-10
PD-014,low_responsivity,dark_iv,-1.2,0.0,-8.287598716020792e-10
PD-014,low_responsivity,dark_iv,-1.1,0.0,-7.981784746155478e-10
PD-014,low_responsivity,dark_iv,-1.0,0.0,-8.124849375637246e-10
PD-014,low_responsivity,dark_iv,-0.9,0.0,-8.019605494836303e-10
PD-014,low_responsivity,dark_iv,-0.8,0.0,-7.935702654528818e-10
PD-014,low_responsivity,dark_iv,-0.7,0.0,-7.780755865959688e-10
PD-014,low_responsivity,dark_iv,-0.6,0.0,-8.031293249115609e-10
PD-014,low_responsivity,dark_iv,-0.5,0.0,-7.876472553507763e-10
PD-014,low_responsivity,dark_iv,-0.4,0.0,-8.092329151019381e-10
PD-014,low_responsivity,dark_iv,-0.3,0.0,-8.103445093475151e-10
PD-014,low_responsivity,dark_iv,-0.2,0.0,-7.963372445618394e-10
PD-014,low_responsivity,dark_iv,-0.1,0.0,-7.323543974293158e-10
PD-014,low_responsivity,light_iv,-5.0,0.001,-0.00020000084888995996
PD-014,low_responsivity,light_iv,-4.9,0.001,-0.0002000008308702247
PD-014,low_responsivity,light_iv,-4.8,0.001,-0.00020000082413010136
PD-014,low_responsivity,light_iv,-4.7,0.001,-0.00020000078553327635
PD-014,low_responsivity,light_iv,-4.6,0.001,-0.0002000008452768895
PD-014,low_responsivity,light_iv,-4.5,0.001,-0.00020000083190546981
PD-014,low_responsivity,light_iv,-4.4,0.001,-0.00020000083461888242
PD-014,low_responsivity,light_iv,-4.3,0.001,-0.00020000082731464632
PD-014,low_responsivity,light_iv,-4.2,0.001,-0.00020000079216767717
PD-014,low_responsivity,light_iv,-4.1,0.001,-0.00020000081781417734
PD-014,low_responsivity,light_iv,-4.0,0.001,-0.00020000081687400497
PD-014,low_responsivity,light_iv,-3.9,0.001,-0.00020000082578424213
PD-014,low_responsivity,light_iv,-3.8,0.001,-0.00020000083725534598
PD-014,low_responsivity,light_iv,-3.7,0.001,-0.00020000085343849127
PD-014,low_responsivity,light_iv,-3.6,0.001,-0.00020000085871684753
PD-014,low_responsivity,light_iv,-3.5,0.001,-0.00020000079643382976
PD-014,low_responsivity,light_iv,-3.4,0.001,-0.000200000840221508
PD-014,low_responsivity,light_iv,-3.3,0.001,-0.00020000080576132017
PD-014,low_responsivity,light_iv,-3.2,0.001,-0.00020000080937187669
PD-014,low_responsivity,light_iv,-3.1,0.001,-0.00020000083872574137
PD-014,low_responsivity,light_iv,-3.0,0.001,-0.00020000081669760593
PD-014,low_responsivity,light_iv,-2.9,0.001,-0.0002000008221778935
PD-014,low_responsivity,light_iv,-2.8,0.001,-0.00020000076590447773
PD-014,low_responsivity,light_iv,-2.7,0.001,-0.0002000008092715225
PD-014,low_responsivity,light_iv,-2.6,0.001,-0.00020000081810480638
PD-014,low_responsivity,light_iv,-2.5,0.001,-0.0002000007907803691
PD-014,low_responsivity,light_iv,-2.4,0.001,-0.00020000081656943542
PD-014,low_responsivity,light_iv,-2.3,0.001,-0.00020000080597641474
PD-014,low_responsivity,light_iv,-2.2,0.001,-0.0002000007930293955
PD-014,low_responsivity,light_iv,-2.1,0.001,-0.00020000082355961694
PD-014,low_responsivity,light_iv,-2.0,0.001,-0.0002000008080002534
PD-014,low_responsivity,light_iv,-1.9,0.001,-0.0002000008591326011
PD-014,low_responsivity,light_iv,-1.8,0.001,-0.0002000008271388295
PD-014,low_responsivity,light_iv,-1.7,0.001,-0.00020000080557745875
PD-014,low_responsivity,light_iv,-1.6,0.001,-0.00020000079006188146
PD-014,low_responsivity,light_iv,-1.5,0.001,-0.000200000802757624
PD-014,low_responsivity,light_iv,-1.4,0.001,-0.00020000078560981902
PD-014,low_responsivity,light_iv,-1.3,0.001,-0.00020000078725275586
PD-014,low_responsivity,light_iv,-1.2,0.001,-0.0002000008130071216
PD-014,low_responsivity,light_iv,-1.1,0.001,-0.0002000008224735076
PD-014,low_responsivity,light_iv,-1.0,0.001,-0.000200000771097086
PD-014,low_responsivity,light_iv,-0.9,0.001,-0.00020000077929466426
PD-014,low_responsivity,light_iv,-0.8,0.001,-0.0002000008081402747
PD-014,low_responsivity,light_iv,-0.7,0.001,-0.00020000083761636823
PD-014,low_responsivity,light_iv,-0.6,0.001,-0.00020000080512246719
PD-014,low_responsivity,light_iv,-0.5,0.001,-0.00020000080722081394
PD-014,low_responsivity,light_iv,-0.4,0.001,-0.00020000080601862544
PD-014,low_responsivity,light_iv,-0.3,0.001,-0.00020000080350476035
PD-014,low_responsivity,light_iv,-0.2,0.001,-0.0002000007723177838
PD-014,low_responsivity,light_iv,-0.1,0.001,-0.000200000782355689
PD-014,low_responsivity,repeatability,-2.0,0.001,-0.00020000084774244797
PD-014,low_responsivity,repeatability,-2.0,0.001,-0.00020000082268062359
PD-014,low_responsivity,repeatability,-2.0,0.001,-0.00020000082561644016
PD-014,low_responsivity,repeatability,-2.0,0.001,-0.0002000008242419052
PD-014,low_responsivity,repeatability,-2.0,0.001,-0.00020000082984024641
PD-014,low_responsivity,repeatability,-2.0,0.001,-0.0002000008275626086
PD-014,low_responsivity,repeatability,-2.0,0.001,-0.0002000008333360923
PD-014,low_responsivity,repeatability,-2.0,0.001,-0.00020000080464491413
PD-014,low_responsivity,repeatability,-2.0,0.001,-0.00020000080457668447
PD-014,low_responsivity,repeatability,-2.0,0.001,-0.00020000077285644798
PD-015,noisy,dark_iv,-5.0,0.0,-7.778700906682804e-10
PD-015,noisy,dark_iv,-4.9,0.0,-8.199642969850961e-10
PD-015,noisy,dark_iv,-4.8,0.0,-7.998126410285781e-10
PD-015,noisy,dark_iv,-4.7,0.0,-8.380832619715824e-10
PD-015,noisy,dark_iv,-4.6,0.0,-8.071301561715998e-10
PD-015,noisy,dark_iv,-4.5,0.0,-8.019858851515975e-10
PD-015,noisy,dark_iv,-4.4,0.0,-8.229475155395216e-10
PD-015,noisy,dark_iv,-4.3,0.0,-8.282944896816957e-10
PD-015,noisy,dark_iv,-4.2,0.0,-8.381533045790622e-10
PD-015,noisy,dark_iv,-4.1,0.0,-8.119881598462337e-10
PD-015,noisy,dark_iv,-4.0,0.0,-8.394087910486107e-10
PD-015,noisy,dark_iv,-3.9,0.0,-8.466485655621758e-10
PD-015,noisy,dark_iv,-3.8,0.0,-7.759166935543481e-10
PD-015,noisy,dark_iv,-3.7,0.0,-8.381738876533197e-10
PD-015,noisy,dark_iv,-3.6,0.0,-8.319670989472765e-10
PD-015,noisy,dark_iv,-3.5,0.0,-8.121218128069051e-10
PD-015,noisy,dark_iv,-3.4,0.0,-8.043141725597536e-10
PD-015,noisy,dark_iv,-3.3,0.0,-8.116327048780329e-10
PD-015,noisy,dark_iv,-3.2,0.0,-8.114324563390918e-10
PD-015,noisy,dark_iv,-3.1,0.0,-8.22677707997474e-10
PD-015,noisy,dark_iv,-3.0,0.0,-8.303887409345637e-10
PD-015,noisy,dark_iv,-2.9,0.0,-7.980214802068433e-10
PD-015,noisy,dark_iv,-2.8,0.0,-8.13666385608444e-10
PD-015,noisy,dark_iv,-2.7,0.0,-8.214182593934437e-10
PD-015,noisy,dark_iv,-2.6,0.0,-8.360138997243705e-10
PD-015,noisy,dark_iv,-2.5,0.0,-8.071698645273632e-10
PD-015,noisy,dark_iv,-2.4,0.0,-8.341663144319365e-10
PD-015,noisy,dark_iv,-2.3,0.0,-8.106410623200563e-10
PD-015,noisy,dark_iv,-2.2,0.0,-8.60137218777499e-10
PD-015,noisy,dark_iv,-2.1,0.0,-7.954460666288822e-10
PD-015,noisy,dark_iv,-2.0,0.0,-8.690551361827518e-10
PD-015,noisy,dark_iv,-1.9,0.0,-7.887660165552537e-10
PD-015,noisy,dark_iv,-1.8,0.0,-8.152240746012392e-10
PD-015,noisy,dark_iv,-1.7,0.0,-7.722007336748719e-10
PD-015,noisy,dark_iv,-1.6,0.0,-8.315775206486791e-10
PD-015,noisy,dark_iv,-1.5,0.0,-8.165303827500604e-10
PD-015,noisy,dark_iv,-1.4,0.0,-8.222074185855112e-10
PD-015,noisy,dark_iv,-1.3,0.0,-8.2908969009717e-10
PD-015,noisy,dark_iv,-1.2,0.0,-7.942109878491476e-10
PD-015,noisy,dark_iv,-1.1,0.0,-7.947028661899361e-10
PD-015,noisy,dark_iv,-1.0,0.0,-7.880349640779587e-10
PD-015,noisy,dark_iv,-0.9,0.0,-7.724738642210542e-10
PD-015,noisy,dark_iv,-0.8,0.0,-8.251459434016919e-10
PD-015,noisy,dark_iv,-0.7,0.0,-8.144349720352086e-10
PD-015,noisy,dark_iv,-0.6,0.0,-7.846565283137487e-10
PD-015,noisy,dark_iv,-0.5,0.0,-8.294557005786169e-10
PD-015,noisy,dark_iv,-0.4,0.0,-8.369611968176498e-10
PD-015,noisy,dark_iv,-0.3,0.0,-7.983669169817981e-10
PD-015,noisy,dark_iv,-0.2,0.0,-7.77195140483811e-10
PD-015,noisy,dark_iv,-0.1,0.0,-7.475485578689479e-10
PD-015,noisy,light_iv,-5.0,0.001,-0.0005272306666839134
PD-015,noisy,light_iv,-4.9,0.001,-0.0005265045435319651
PD-015,noisy,light_iv,-4.8,0.001,-0.0004887894594490623
PD-015,noisy,light_iv,-4.7,0.001,-0.0005447637869005439
PD-015,noisy,light_iv,-4.6,0.001,-0.0006110724150801268
PD-015,noisy,light_iv,-4.5,0.001,-0.0004911291644350448
PD-015,noisy,light_iv,-4.4,0.001,-0.00042401301858912855
PD-015,noisy,light_iv,-4.3,0.001,-0.0005876874385374128
PD-015,noisy,light_iv,-4.2,0.001,-0.0006625429059658615
PD-015,noisy,light_iv,-4.1,0.001,-0.000539530957451052
PD-015,noisy,light_iv,-4.0,0.001,-0.0005305610009319093
PD-015,noisy,light_iv,-3.9,0.001,-0.0006046560424384111
PD-015,noisy,light_iv,-3.8,0.001,-0.0004553885922622525
PD-015,noisy,light_iv,-3.7,0.001,-0.0005820690593999508
PD-015,noisy,light_iv,-3.6,0.001,-0.00050478910117207
PD-015,noisy,light_iv,-3.5,0.001,-0.0005869123497111987
PD-015,noisy,light_iv,-3.4,0.001,-0.00044363808843342296
PD-015,noisy,light_iv,-3.3,0.001,-0.0005362002631727759
PD-015,noisy,light_iv,-3.2,0.001,-0.000561023856665471
PD-015,noisy,light_iv,-3.1,0.001,-0.0005939577028143179
PD-015,noisy,light_iv,-3.0,0.001,-0.0005867391468519878
PD-015,noisy,light_iv,-2.9,0.001,-0.0004647808680958489
PD-015,noisy,light_iv,-2.8,0.001,-0.00057168641687211
PD-015,noisy,light_iv,-2.7,0.001,-0.0006035815616451217
PD-015,noisy,light_iv,-2.6,0.001,-0.0004997315393662689
PD-015,noisy,light_iv,-2.5,0.001,-0.000549978771374215
PD-015,noisy,light_iv,-2.4,0.001,-0.0005089993830659866
PD-015,noisy,light_iv,-2.3,0.001,-0.0005217705999109799
PD-015,noisy,light_iv,-2.2,0.001,-0.0005159379821480679
